stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station
17318,0716,"Oršos st.","",54.70417,25.27691,https://www.stops.lt/vilnius/index.html#stop/0716,,
7615,3910,"Raudonbalė","link miesto",54.74939,25.18096,https://www.stops.lt/vilnius/index.html#stop/3910,,
8043,5006,"Tarandė","link centro",54.74938,25.20812,https://www.stops.lt/vilnius/index.html#stop/5006,,
7081,5005,"Bukiškių st.","link centro",54.75758,25.20566,https://www.stops.lt/vilnius/index.html#stop/5005,,
7078,5003,"Medelynas","iš centro",54.75095,25.21377,https://www.stops.lt/vilnius/index.html#stop/5003,,
7079,5004,"Medelynas","link centro",54.74959,25.21489,https://www.stops.lt/vilnius/index.html#stop/5004,,
7076,5001,"Pavilionys","iš centro",54.74187,25.22410,https://www.stops.lt/vilnius/index.html#stop/5001,,
7077,5002,"Pavilionys","link centro",54.74197,25.22351,https://www.stops.lt/vilnius/index.html#stop/5002,,
16565,5020,"Gegliškių st.","iš centro",54.75011,25.18665,https://www.stops.lt/vilnius/index.html#stop/5020,,
16563,5019,"Juozo Kamarausko st.","iš centro",54.75248,25.19173,https://www.stops.lt/vilnius/index.html#stop/5019,,
18270,5019a,"Juozo Kamarausko st.","į centrą",54.75087,25.19096,https://www.stops.lt/vilnius/index.html#stop/5019a,,
8447,5014,"Kelmiškių st.","link centro",54.74907,25.17862,https://www.stops.lt/vilnius/index.html#stop/5014,,
16561,5018,"Kelpių st.","iš centro",54.75556,25.19598,https://www.stops.lt/vilnius/index.html#stop/5018,,
18271,5018a,"Kelpių st.","į centrą",54.75531,25.19607,https://www.stops.lt/vilnius/index.html#stop/5018a,,
10250,4117,"Valai","link miesto",54.70001,25.06367,https://www.stops.lt/vilnius/index.html#stop/4117,,
18526,6016,"Fabriko st.","link miesto",54.62572,25.06645,https://www.stops.lt/vilnius/index.html#stop/6016,,
16863,6007,"Dobūklė","link miesto",54.61973,25.09049,https://www.stops.lt/vilnius/index.html#stop/6007,,
16864,6008,"Dobūklė","iš miesto",54.61980,25.08953,https://www.stops.lt/vilnius/index.html#stop/6008,,
16861,6005,"Lentvario kryžkelė","",54.61951,25.06831,https://www.stops.lt/vilnius/index.html#stop/6005,,
4516,3109,"Trakų Vokė","link miesto",54.62400,25.11253,https://www.stops.lt/vilnius/index.html#stop/3109,,
7059,3106,"Trakų Vokė","iš miesto",54.62368,25.11000,https://www.stops.lt/vilnius/index.html#stop/3106,,
7062,3101,"Eduardo Andrė st.","iš miesto",54.62843,25.10818,https://www.stops.lt/vilnius/index.html#stop/3101,,
4456,3105,"Gunkliškių st.","link E.Andrė st.",54.62730,25.10127,https://www.stops.lt/vilnius/index.html#stop/3105,,
7724,3110,"Bičiulių st.","link miesto",54.60393,25.13419,https://www.stops.lt/vilnius/index.html#stop/3110,,
7725,3111,"Bičiulių st.","iš miesto",54.60313,25.13479,https://www.stops.lt/vilnius/index.html#stop/3111,,
7804,3112,"Emilijos Pliaterytės st.","link miesto",54.61762,25.11657,https://www.stops.lt/vilnius/index.html#stop/3112,,
7805,3113,"Emilijos Pliaterytės st.","iš miesto",54.61700,25.11674,https://www.stops.lt/vilnius/index.html#stop/3113,,
7068,3102,"Juodbaliai","link miesto",54.61208,25.12092,https://www.stops.lt/vilnius/index.html#stop/3102,,
7069,3103,"Juodbaliai","iš miesto",54.61189,25.12084,https://www.stops.lt/vilnius/index.html#stop/3103,,
4506,3107,"Juozo Tiškevičiaus st.","iš miesto",54.62135,25.11329,https://www.stops.lt/vilnius/index.html#stop/3107,,
4507,3108,"Juozo Tiškevičiaus st.","link miesto",54.62198,25.11288,https://www.stops.lt/vilnius/index.html#stop/3108,,
7726,3114,"Metropolis","iš miesto",54.60831,25.12912,https://www.stops.lt/vilnius/index.html#stop/3114,,
7727,3115,"Metropolis","link miesto",54.60870,25.12891,https://www.stops.lt/vilnius/index.html#stop/3115,,
5900,0428,"Vilnios st.","iš centro",54.68024,25.29365,https://www.stops.lt/vilnius/index.html#stop/0428,,
6966,2704,"Ąžuolijai","link miesto",54.62186,25.24387,https://www.stops.lt/vilnius/index.html#stop/2704,,
6968,5117,"Ąžuolijai","iš miesto",54.62168,25.24273,https://www.stops.lt/vilnius/index.html#stop/5117,,
6963,2702,"Eišiškių sodai","iš miesto",54.62740,25.24954,https://www.stops.lt/vilnius/index.html#stop/2702,,
6964,2703,"Eišiškių sodai","link miesto",54.62625,25.24947,https://www.stops.lt/vilnius/index.html#stop/2703,,
6974,5108,"Raisteliai","iš miesto",54.61123,25.21761,https://www.stops.lt/vilnius/index.html#stop/5108,,
6975,5109,"Raisteliai","link miesto",54.61139,25.21812,https://www.stops.lt/vilnius/index.html#stop/5109,,
6967,2705,"Ąžuolijai","iš miesto",54.62026,25.24455,https://www.stops.lt/vilnius/index.html#stop/2705,,
6956,2717,"Dieveniškių st.","link miesto",54.63383,25.24933,https://www.stops.lt/vilnius/index.html#stop/2717,,
6957,2716,"Dieveniškių st.","iš miesto",54.63407,25.24880,https://www.stops.lt/vilnius/index.html#stop/2716,,
6959,2701,"Užusienis","įlaipinimas",54.63298,25.23943,https://www.stops.lt/vilnius/index.html#stop/2701,,
5756,2816,"Šaltinio st.","link žiedo",54.60143,25.18212,https://www.stops.lt/vilnius/index.html#stop/2816,,
5757,2817,"Šaltinio st.","link miesto",54.60171,25.18311,https://www.stops.lt/vilnius/index.html#stop/2817,,
3575,2501,"Vaidotai","įlaipinimas",54.59876,25.17635,https://www.stops.lt/vilnius/index.html#stop/2501,,
9773,2824,"Krantinės st.","link Vaidotų",54.60412,25.19113,https://www.stops.lt/vilnius/index.html#stop/2824,,
9732,2502,"Vėjo st.","įlaipinimas",54.59597,25.17562,https://www.stops.lt/vilnius/index.html#stop/2502,,
6907,3546,"Balžio st.","link centro",54.79303,25.42904,https://www.stops.lt/vilnius/index.html#stop/3546,,
7471,3559,"Balžio st.","iš centro",54.79300,25.42967,https://www.stops.lt/vilnius/index.html#stop/3559,,
7470,3558,"Balžio žiedas","įlaipinimas",54.79419,25.43652,https://www.stops.lt/vilnius/index.html#stop/3558,,
6905,3544,"Miškas","iš centro",54.78333,25.40463,https://www.stops.lt/vilnius/index.html#stop/3544,,
6906,3545,"Miškas","link centro",54.78307,25.40316,https://www.stops.lt/vilnius/index.html#stop/3545,,
4426,3554,"Svajonių st.","link centro",54.74065,25.31469,https://www.stops.lt/vilnius/index.html#stop/3554,,
5491,3501,"Oskaro Milašiaus st.","link Žirmūnų",54.72783,25.31438,https://www.stops.lt/vilnius/index.html#stop/3501,,
6084,3514,"Grybautojų st.","link Nemenčinės pl.",54.73295,25.31820,https://www.stops.lt/vilnius/index.html#stop/3514,,
6082,3515,"Žuvėdrų st.","link Nemenčinės pl.",54.73140,25.32414,https://www.stops.lt/vilnius/index.html#stop/3515,,
6083,3516,"Žuvėdrų st.","link Grybautojų g.",54.73133,25.32467,https://www.stops.lt/vilnius/index.html#stop/3516,,
7936,3560,"Laurų st.","link centro",54.78949,25.38327,https://www.stops.lt/vilnius/index.html#stop/3560,,
6110,3502,"Lizdeikos st.","link centro",54.72872,25.31366,https://www.stops.lt/vilnius/index.html#stop/3502,,
6109,3503,"Rato st.","link centro",54.73082,25.30869,https://www.stops.lt/vilnius/index.html#stop/3503,,
6163,3547,"Antaviliai","iš centro",54.79863,25.39775,https://www.stops.lt/vilnius/index.html#stop/3547,,
6164,3548,"Antaviliai","link centro",54.79822,25.39651,https://www.stops.lt/vilnius/index.html#stop/3548,,
6140,3522,"Ežerėlių st.","iš centro",54.73855,25.34438,https://www.stops.lt/vilnius/index.html#stop/3522,,
6142,3521,"Ežerėlių st.","link centro",54.73784,25.34252,https://www.stops.lt/vilnius/index.html#stop/3521,,
3610,3550,"Jono Biliūno st.","iš centro",54.79425,25.39154,https://www.stops.lt/vilnius/index.html#stop/3550,,
6162,3551,"Jono Biliūno st.","link centro",54.79371,25.39069,https://www.stops.lt/vilnius/index.html#stop/3551,,
6154,3540,"Karačiūnai","link centro",54.77234,25.38218,https://www.stops.lt/vilnius/index.html#stop/3540,,
6155,3541,"Karačiūnai","iš centro",54.77306,25.38303,https://www.stops.lt/vilnius/index.html#stop/3541,,
950,3520,"Kiškių st.","link Nemenčinės",54.73457,25.33814,https://www.stops.lt/vilnius/index.html#stop/3520,,
6141,3519,"Kiškių st.","link centro",54.73383,25.33664,https://www.stops.lt/vilnius/index.html#stop/3519,,
6079,1123,"Lakštingalų st.","link centro",54.72880,25.32883,https://www.stops.lt/vilnius/index.html#stop/1123,,
6081,3518,"Lakštingalų st.","link Nemenčinės",54.72998,25.33112,https://www.stops.lt/vilnius/index.html#stop/3518,,
6143,3553,"Nugalėtojų st.","iš centro",54.74176,25.34931,https://www.stops.lt/vilnius/index.html#stop/3553,,
6144,3552,"Nugalėtojų st.","link centro",54.74172,25.34857,https://www.stops.lt/vilnius/index.html#stop/3552,,
6159,3542,"Šilas","link centro",54.78204,25.38346,https://www.stops.lt/vilnius/index.html#stop/3542,,
6160,3543,"Šilas","iš centro",54.78313,25.38376,https://www.stops.lt/vilnius/index.html#stop/3543,,
6148,3537,"Smėlynė","iš centro",54.75471,25.36580,https://www.stops.lt/vilnius/index.html#stop/3537,,
6149,3536,"Smėlynė","link centro",54.75437,25.36489,https://www.stops.lt/vilnius/index.html#stop/3536,,
6146,3534,"Turniškių miškas","link centro",54.74815,25.35776,https://www.stops.lt/vilnius/index.html#stop/3534,,
6147,3535,"Turniškių miškas","iš centro",54.74838,25.35849,https://www.stops.lt/vilnius/index.html#stop/3535,,
6152,3538,"Veržuvos st.","link centro",54.76149,25.37262,https://www.stops.lt/vilnius/index.html#stop/3538,,
6153,3539,"Veržuvos st.","iš centro",54.76224,25.37405,https://www.stops.lt/vilnius/index.html#stop/3539,,
976,3533,"Aukštoji Veržuva","įlaipinimas",54.74999,25.42812,https://www.stops.lt/vilnius/index.html#stop/3533,,
6901,3532,"Vaguva","iš centro",54.74711,25.41714,https://www.stops.lt/vilnius/index.html#stop/3532,,
6902,3531,"Vaguva","link centro",54.74725,25.41687,https://www.stops.lt/vilnius/index.html#stop/3531,,
6100,3507,"Bruknių st.","link centro",54.74355,25.30345,https://www.stops.lt/vilnius/index.html#stop/3507,,
1028,3510,"Turniškės","į miestą",54.74512,25.32753,https://www.stops.lt/vilnius/index.html#stop/3510,,
6107,3504,"1-asis paplūdimys","link Antakalnio",54.73311,25.29605,https://www.stops.lt/vilnius/index.html#stop/3504,,
6104,3506,"2-asis paplūdimys","link Antakalnio",54.74239,25.29460,https://www.stops.lt/vilnius/index.html#stop/3506,,
6106,3505,"Vaidilutės st.","link centro",54.73604,25.29455,https://www.stops.lt/vilnius/index.html#stop/3505,,
6095,3509,"Meškeriotojų st.","link Turniškių g.",54.74585,25.31977,https://www.stops.lt/vilnius/index.html#stop/3509,,
6096,3508,"Meškeriotojų st.","link Grybautojų g.",54.74621,25.32017,https://www.stops.lt/vilnius/index.html#stop/3508,,
16147,3564,"Lizdeikos st.","link Turniškių",54.72898,25.31338,https://www.stops.lt/vilnius/index.html#stop/3564,,
16148,3565,"Rato st.","link Turniškių",54.73061,25.30952,https://www.stops.lt/vilnius/index.html#stop/3565,,
18104,3539a,"Veržuvos st.","iš centro",54.76372,25.37525,https://www.stops.lt/vilnius/index.html#stop/3539a,,
18159,3538a,"Veržuvos st.","link centro",54.76139,25.37292,https://www.stops.lt/vilnius/index.html#stop/3538a,,
16152,3568,"Bruknių st.","link Turniškių",54.74326,25.30429,https://www.stops.lt/vilnius/index.html#stop/3568,,
16153,3569,"Svajonių st.","link Turniškių",54.74109,25.31276,https://www.stops.lt/vilnius/index.html#stop/3569,,
16145,3500,"1-asis paplūdimys","iš centro",54.73265,25.29831,https://www.stops.lt/vilnius/index.html#stop/3500,,
16150,3567,"2-asis paplūdimys","link Turniškių",54.74190,25.29484,https://www.stops.lt/vilnius/index.html#stop/3567,,
16149,3566,"Vaidilutės st.","link Turniškių",54.73656,25.29460,https://www.stops.lt/vilnius/index.html#stop/3566,,
16155,3571,"Grybautojų st.","link Turniškių",54.73258,25.31774,https://www.stops.lt/vilnius/index.html#stop/3571,,
8094,2106,"Chemijos institutas","iš miesto",54.75508,25.26182,https://www.stops.lt/vilnius/index.html#stop/2106,,
8025,2245,"Birelių žiedas","įlaipinimas",54.82336,25.33030,https://www.stops.lt/vilnius/index.html#stop/2245,,
8085,2246,"Juozapiškės","iš miesto",54.80947,25.35237,https://www.stops.lt/vilnius/index.html#stop/2246,,
8086,2247,"Juozapiškės","link miesto",54.80698,25.35280,https://www.stops.lt/vilnius/index.html#stop/2247,,
8090,2227,"Naujaneriai","link Skirgiškių",54.80194,25.34928,https://www.stops.lt/vilnius/index.html#stop/2227,,
7343,5191,"Prašiškės","link miesto",54.76817,25.27152,https://www.stops.lt/vilnius/index.html#stop/5191,,
7374,5198,"Prašiškės","iš miesto",54.76860,25.27183,https://www.stops.lt/vilnius/index.html#stop/5198,,
7092,5116,"Skersinės st.","iš miesto",54.76518,25.27190,https://www.stops.lt/vilnius/index.html#stop/5116,,
7093,5115,"Skersinės st.","link miesto",54.76453,25.27160,https://www.stops.lt/vilnius/index.html#stop/5115,,
6816,2224,"Naujoji st.","iš miesto",54.76332,25.34632,https://www.stops.lt/vilnius/index.html#stop/2224,,
6817,2225,"Naujoji st.","link miesto",54.76349,25.34598,https://www.stops.lt/vilnius/index.html#stop/2225,,
6820,2217,"Ožkiniai","iš miesto",54.76718,25.36150,https://www.stops.lt/vilnius/index.html#stop/2217,,
6821,2216,"Ožkiniai","link miesto",54.76706,25.36011,https://www.stops.lt/vilnius/index.html#stop/2216,,
1144,2218,"Ožkinių žiedas","įlaipinimas",54.76844,25.36646,https://www.stops.lt/vilnius/index.html#stop/2218,,
6818,2215,"Staviškės","iš miesto",54.76398,25.35276,https://www.stops.lt/vilnius/index.html#stop/2215,,
6819,2214,"Staviškės","link miesto",54.76345,25.35162,https://www.stops.lt/vilnius/index.html#stop/2214,,
8012,2233,"Gulbinų st.","iš miesto",54.80584,25.31892,https://www.stops.lt/vilnius/index.html#stop/2233,,
8016,2234,"Gulbinų st.","link miesto",54.80560,25.31976,https://www.stops.lt/vilnius/index.html#stop/2234,,
8011,2235,"Pagubė","į miestą",54.80796,25.31320,https://www.stops.lt/vilnius/index.html#stop/2235,,
6810,2206,"Kremplių st.","iš miesto",54.76698,25.33586,https://www.stops.lt/vilnius/index.html#stop/2206,,
6811,2207,"Kremplių st.","link miesto",54.76725,25.33566,https://www.stops.lt/vilnius/index.html#stop/2207,,
738,2202,"Naujieji Verkiai","link miesto",54.75984,25.33217,https://www.stops.lt/vilnius/index.html#stop/2202,,
6808,2208,"Popieriaus st.","iš miesto",54.76987,25.33202,https://www.stops.lt/vilnius/index.html#stop/2208,,
6809,2209,"Popieriaus st.","link miesto",54.76996,25.33261,https://www.stops.lt/vilnius/index.html#stop/2209,,
1064,2205,"Vaikų darželis","link miesto",54.76256,25.33563,https://www.stops.lt/vilnius/index.html#stop/2205,,
6814,2204,"Vaikų darželis","iš miesto",54.76306,25.33591,https://www.stops.lt/vilnius/index.html#stop/2204,,
4777,2243,"Bireliai","iš miesto",54.82118,25.32066,https://www.stops.lt/vilnius/index.html#stop/2243,,
8024,2244,"Bireliai","link miesto",54.82099,25.32052,https://www.stops.lt/vilnius/index.html#stop/2244,,
8009,2230,"Diemedis","iš miesto",54.80323,25.32958,https://www.stops.lt/vilnius/index.html#stop/2230,,
8017,2231,"Diemedis","link miesto",54.80289,25.32974,https://www.stops.lt/vilnius/index.html#stop/2231,,
8008,2228,"Paežerys","iš miesto",54.80030,25.33611,https://www.stops.lt/vilnius/index.html#stop/2228,,
8018,2229,"Paežerys","link miesto",54.80012,25.33534,https://www.stops.lt/vilnius/index.html#stop/2229,,
8010,2237,"Sakališkės","iš miesto",54.81469,25.32187,https://www.stops.lt/vilnius/index.html#stop/2237,,
6800,2130,"Ežerėliai","iš miesto",54.76131,25.30666,https://www.stops.lt/vilnius/index.html#stop/2130,,
6801,2201,"Ežerėliai","link miesto",54.76255,25.31018,https://www.stops.lt/vilnius/index.html#stop/2201,,
8005,2238,"Krakiškės","iš miesto",54.79594,25.34992,https://www.stops.lt/vilnius/index.html#stop/2238,,
8021,2239,"Krakiškės","link miesto",54.79522,25.35003,https://www.stops.lt/vilnius/index.html#stop/2239,,
8004,2223,"Kryžiokai","iš miesto",54.79219,25.35118,https://www.stops.lt/vilnius/index.html#stop/2223,,
8022,2236,"Kryžiokai","link miesto",54.79161,25.35127,https://www.stops.lt/vilnius/index.html#stop/2236,,
8006,2226,"Naujaneriai","link miesto, Birelių",54.80173,25.34841,https://www.stops.lt/vilnius/index.html#stop/2226,,
6860,2220,"Ragučio st.","iš miesto",54.78076,25.34263,https://www.stops.lt/vilnius/index.html#stop/2220,,
6861,2219,"Ragučio st.","link miesto",54.78026,25.34204,https://www.stops.lt/vilnius/index.html#stop/2219,,
6803,2211,"Verkių bendruomenės namai","iš miesto",54.77033,25.32744,https://www.stops.lt/vilnius/index.html#stop/2211,,
6804,2210,"Verkių bendruomenės namai","link miesto",54.77002,25.32650,https://www.stops.lt/vilnius/index.html#stop/2210,,
6856,2213,"Verkių Riešė","iš miesto",54.77739,25.33811,https://www.stops.lt/vilnius/index.html#stop/2213,,
6857,2212,"Verkių Riešė","link miesto",54.77695,25.33699,https://www.stops.lt/vilnius/index.html#stop/2212,,
6797,2129,"Verkių rūmai","iš miesto",54.75236,25.29645,https://www.stops.lt/vilnius/index.html#stop/2129,,
6798,2128,"Verkių rūmai","link miesto",54.75224,25.29599,https://www.stops.lt/vilnius/index.html#stop/2128,,
8363,2252,"Pagubės sodai","iš miesto",54.80621,25.32679,https://www.stops.lt/vilnius/index.html#stop/2252,,
9001,2253,"Ąžuolynas","iš miesto",54.81125,25.32378,https://www.stops.lt/vilnius/index.html#stop/2253,,
9002,2254,"Ąžuolynas","link miesto",54.81099,25.32384,https://www.stops.lt/vilnius/index.html#stop/2254,,
8367,2250,"Pagubės sodai","link miesto",54.80599,25.32749,https://www.stops.lt/vilnius/index.html#stop/2250,,
8368,2251,"Pagubės sodai","iš miesto",54.80638,25.32727,https://www.stops.lt/vilnius/index.html#stop/2251,,
8364,2249,"Sakališkės","link miesto",54.81465,25.32173,https://www.stops.lt/vilnius/index.html#stop/2249,,
10554,2265,"Žaliojo Visalaukio st.","iš miesto",54.77860,25.34072,https://www.stops.lt/vilnius/index.html#stop/2265,,
10556,2267,"Žaliojo Visalaukio st.","link miesto",54.77863,25.34044,https://www.stops.lt/vilnius/index.html#stop/2267,,
7358,5196,"Giraitės st.","iš centro",54.66898,25.23783,https://www.stops.lt/vilnius/index.html#stop/5196,,
7359,5197,"Giraitės st.","link centro",54.66873,25.23817,https://www.stops.lt/vilnius/index.html#stop/5197,,
5778,0611,"Vinco Pietario st.","iš centro",54.67688,25.24579,https://www.stops.lt/vilnius/index.html#stop/0611,,
5779,0609,"Vingio parkas","iš centro",54.67280,25.23943,https://www.stops.lt/vilnius/index.html#stop/0609,,
5780,0610,"Vingio parkas","link centro",54.67405,25.24199,https://www.stops.lt/vilnius/index.html#stop/0610,,
5532,0606,"Gerosios Vilties st.","iš centro, autobusų",54.67080,25.24196,https://www.stops.lt/vilnius/index.html#stop/0606,,
5535,0607,"Gerosios Vilties st.","link centro, troleibusų",54.67040,25.24159,https://www.stops.lt/vilnius/index.html#stop/0607,,
7852,0603,"Savanorių prospektas","iš centro",54.67340,25.24700,https://www.stops.lt/vilnius/index.html#stop/0603,,
7853,0602a,"Savanorių prospektas","link centro",54.67403,25.24860,https://www.stops.lt/vilnius/index.html#stop/0602a,,
6366,0612,"Statybininkų st.","iš centro",54.67135,25.25735,https://www.stops.lt/vilnius/index.html#stop/0612,,
6410,0601,"Žemaitės st.","link stoties",54.67489,25.25194,https://www.stops.lt/vilnius/index.html#stop/0601,,
16770,0615,"Vinco Pietario st.","į centrą",54.67638,25.25014,https://www.stops.lt/vilnius/index.html#stop/0615,,
4686,5144,"Karveliškių kapinės","įlaipinimas",54.70931,25.10116,https://www.stops.lt/vilnius/index.html#stop/5144,,
7692,5144a,"Karveliškių kapinės","išlaipinimas",54.70928,25.10079,https://www.stops.lt/vilnius/index.html#stop/5144a,,
7698,3615,"Kriaučiūnai","iš miesto",54.71244,25.14919,https://www.stops.lt/vilnius/index.html#stop/3615,,
7699,3616,"Kriaučiūnai","link miesto",54.71200,25.15055,https://www.stops.lt/vilnius/index.html#stop/3616,,
7700,3617,"Papiškės","iš miesto",54.71607,25.13202,https://www.stops.lt/vilnius/index.html#stop/3617,,
7701,3618,"Papiškės","link miesto",54.71643,25.12997,https://www.stops.lt/vilnius/index.html#stop/3618,,
7702,3619,"Vaivadiškės","iš miesto",54.71746,25.11279,https://www.stops.lt/vilnius/index.html#stop/3619,,
7703,3620,"Vaivadiškės","link miesto",54.71720,25.11156,https://www.stops.lt/vilnius/index.html#stop/3620,,
7728,5199,"Panerių miškas","iš miesto",54.61641,25.22780,https://www.stops.lt/vilnius/index.html#stop/5199,,
7729,5200,"Panerių miškas","link miesto",54.61701,25.22945,https://www.stops.lt/vilnius/index.html#stop/5200,,
7657,2384regio,"Lyta","iš miesto",54.69852,25.49468,https://www.stops.lt/vilnius/index.html#stop/2384regio,,
7658,2385regio,"Lyta","į miestą",54.69808,25.49333,https://www.stops.lt/vilnius/index.html#stop/2385regio,,
7659,2386regio,"Mickūnai","galinė st.",54.70245,25.51650,https://www.stops.lt/vilnius/index.html#stop/2386regio,,
15180,5148,"Kalinas","iš miesto",54.80778,25.28081,https://www.stops.lt/vilnius/index.html#stop/5148,,
15182,5150,"Kalinas","link miesto",54.80772,25.28147,https://www.stops.lt/vilnius/index.html#stop/5150,,
10122,5217,"Ežero st.","link M.Riešės",54.80916,25.22766,https://www.stops.lt/vilnius/index.html#stop/5217,,
10123,5218,"Ežero st.","link D.Riešės",54.80892,25.22533,https://www.stops.lt/vilnius/index.html#stop/5218,,
10089,5207,"Mažoji Riešė","iš miesto",54.80259,25.20262,https://www.stops.lt/vilnius/index.html#stop/5207,,
10091,5208,"Mažoji Riešė","link miesto",54.80257,25.20164,https://www.stops.lt/vilnius/index.html#stop/5208,,
16183,5231,"1-asis Didžiasalis","",54.63861,25.39994,https://www.stops.lt/vilnius/index.html#stop/5231,,
16184,5232,"1-asis Didžiasalis","",54.64001,25.40136,https://www.stops.lt/vilnius/index.html#stop/5232,,
16176,5226,"2-asis Didžiasalis","",54.64802,25.40662,https://www.stops.lt/vilnius/index.html#stop/5226,,
16180,5228,"2-asis Didžiasalis","",54.64777,25.40621,https://www.stops.lt/vilnius/index.html#stop/5228,,
16182,5230,"Naujosios Vilnios sankryža","",54.65256,25.40902,https://www.stops.lt/vilnius/index.html#stop/5230,,
15181,5149,"Didieji Gulbinai","",54.80372,25.29594,https://www.stops.lt/vilnius/index.html#stop/5149,,
16179,5227,"Grigaičių žiedas","",54.66329,25.41498,https://www.stops.lt/vilnius/index.html#stop/5227,,
10095,5211,"Bendorėliai","iš miesto",54.79055,25.19565,https://www.stops.lt/vilnius/index.html#stop/5211,,
10096,5212,"Bendorėliai","link miesto",54.78926,25.19489,https://www.stops.lt/vilnius/index.html#stop/5212,,
10092,5209,"Bendoriai","iš miesto",54.79504,25.19782,https://www.stops.lt/vilnius/index.html#stop/5209,,
10094,5210,"Bendoriai","link miesto",54.79446,25.19728,https://www.stops.lt/vilnius/index.html#stop/5210,,
10099,5215,"Durpynas","iš miesto",54.77086,25.19584,https://www.stops.lt/vilnius/index.html#stop/5215,,
10100,5216,"Durpynas","link miesto",54.77031,25.19593,https://www.stops.lt/vilnius/index.html#stop/5216,,
10097,5213,"Klevinė","iš miesto",54.78070,25.19317,https://www.stops.lt/vilnius/index.html#stop/5213,,
10098,5214,"Klevinė","link miesto",54.77937,25.19272,https://www.stops.lt/vilnius/index.html#stop/5214,,
18076,3009regio,"Bratoniškės","iš miesto",54.85018,25.37385,https://www.stops.lt/vilnius/index.html#stop/3009regio,,
18079,2389regio,"S.b. „Pavasaris“","link miesto",54.85670,25.38278,https://www.stops.lt/vilnius/index.html#stop/2389regio,,
16169,5219,"9-asis kilometras","",54.65775,25.37406,https://www.stops.lt/vilnius/index.html#stop/5219,,
16171,5221,"9-asis kilometras","",54.65747,25.37603,https://www.stops.lt/vilnius/index.html#stop/5221,,
16175,5225,"Naujosios Vilnios sankryža","",54.65389,25.40869,https://www.stops.lt/vilnius/index.html#stop/5225,,
16173,5223,"Slėnis","",54.65753,25.39333,https://www.stops.lt/vilnius/index.html#stop/5223,,
16174,5224,"Slėnis","",54.65714,25.39439,https://www.stops.lt/vilnius/index.html#stop/5224,,
8828,5015,"Bukiškių st.","iš miesto",54.75776,25.20586,https://www.stops.lt/vilnius/index.html#stop/5015,,
6587,1815,"Kaukaro st.","link Pašilaičių",54.70665,25.21577,https://www.stops.lt/vilnius/index.html#stop/1815,,
6588,3220,"Kaukaro st.","link centro",54.70555,25.21579,https://www.stops.lt/vilnius/index.html#stop/3220,,
6597,1810,"Spaudos rūmai","link Justiniškių",54.70361,25.22353,https://www.stops.lt/vilnius/index.html#stop/1810,,
6591,1813,"Troleibusų parkas","visos kryptys",54.70363,25.21940,https://www.stops.lt/vilnius/index.html#stop/1813,,
6476,1803,"Pal. Jurgio Matulaičio bažnyčia","link Lazdynų",54.71178,25.22678,https://www.stops.lt/vilnius/index.html#stop/1803,,
6651,1818,"Pal. Jurgio Matulaičio bažnyčia","link Pašilaičių",54.71240,25.22824,https://www.stops.lt/vilnius/index.html#stop/1818,,
6475,1805,"Šaulių sąjunga","link Lazdynų",54.70909,25.22607,https://www.stops.lt/vilnius/index.html#stop/1805,,
4990,5166,"Sietyno st.","link Justiniškių",54.70037,25.22343,https://www.stops.lt/vilnius/index.html#stop/5166,,
5643,5176,"Sietyno st.","link Karoliniškių",54.69858,25.22124,https://www.stops.lt/vilnius/index.html#stop/5176,,
928,1811,"Spaudos rūmai","link Lazdynų",54.70263,25.22377,https://www.stops.lt/vilnius/index.html#stop/1811,,
5722,1809,"Spaudos rūmai","link Justiniškių",54.70417,25.22547,https://www.stops.lt/vilnius/index.html#stop/1809,,
5619,1819,"Viršuliškės","iš centro",54.70649,25.22676,https://www.stops.lt/vilnius/index.html#stop/1819,,
5620,1808,"Viršuliškės","link Lazdynų",54.70683,25.22623,https://www.stops.lt/vilnius/index.html#stop/1808,,
6472,1807,"Viršuliškės","link Pašilaičių",54.70849,25.22674,https://www.stops.lt/vilnius/index.html#stop/1807,,
4991,5167,"Sietyno st.","link Pilaitės",54.69967,25.22116,https://www.stops.lt/vilnius/index.html#stop/5167,,
7342,5190,"Sietyno st.","link centro",54.69893,25.22087,https://www.stops.lt/vilnius/index.html#stop/5190,,
7415,1820,"Teodoro Narbuto st.","iš centro",54.70018,25.22967,https://www.stops.lt/vilnius/index.html#stop/1820,,
7416,1718,"Teodoro Narbuto st.","link centro",54.69995,25.23016,https://www.stops.lt/vilnius/index.html#stop/1718,,
5613,1816,"Čiunės Sugiharos st.","link Laisvės pr.",54.70510,25.23405,https://www.stops.lt/vilnius/index.html#stop/1816,,
5614,1817,"Čiunės Sugiharos st.","link Ozo g.",54.70479,25.23527,https://www.stops.lt/vilnius/index.html#stop/1817,,
16691,1842,"Ąžuolyno st.","link Viršuliškių",54.70695,25.23769,https://www.stops.lt/vilnius/index.html#stop/1842,,
16692,1843,"Ąžuolyno st.","link Akropolio",54.70755,25.23795,https://www.stops.lt/vilnius/index.html#stop/1843,,
16425,3575,"Inovacijų pramonės parkas","",54.75313,25.41540,https://www.stops.lt/vilnius/index.html#stop/3575,,
